SIC5L1;SIC5L2;SIC5L3;SIC5L4;SIC5L5;SIC7L1;SIC7L2;SIC7L3;SIC7L4;SIC7L5 ;Level 5 text description
3;33;332;3321;33210;C;19;192;1920;19200;Crude oil distillery
3;33;332;3321;33210;C;19;192;1920;19200;Crude petroleum distilling
3;33;332;3321;33210;C;19;192;1920;19200;Crude petroleum oil refining
3;33;332;3321;33210;C;19;192;1920;19200;Crude petroleum product manufacturing
3;33;332;3321;33210;C;19;192;1920;19200;Ethane manufacturing (a gaseous fuel) 
3;33;332;3321;33210;C;19;192;1920;19200;Fuel oils from crude oil manufacturing
3;33;332;3321;33210;C;19;192;1920;19200;Gasolene (gasoline) refining or blending (from crude oil also called petroleum)
3;33;332;3321;33210;C;19;192;1920;19200;Lubricating greases manufacturing from crude oil
3;33;332;3321;33210;C;19;192;1920;19200;Lubricating oil and greases manufacturing from crude petroleum
3;33;332;3321;33210;C;19;192;1920;19200;Lubricating oil product manufacturing from crude petroleum
3;33;332;3321;33210;C;19;192;1920;19200;Lubricating oils and greases manufacturing from crude oil
3;33;332;3321;33210;C;19;192;1920;19200;Petrol manufacturing from crude oil
3;33;332;3321;33210;C;19;192;1920;19200;Petroleum oil blending operation
3;33;332;3321;33210;C;19;192;1920;19200;Propane manufacturing (a gaseous fuel) 
3;33;332;3321;33210;C;19;192;1920;19200;Refining of petrol/fuel oil/lubricating oils  and  gases from crude oil
3;33;332;3322;33220;C;19;192;1920;19200;Automotive fuel manufacturing from coal
3;33;332;3322;33220;C;19;192;1920;19200;Fuel oils from coal manufacturing
3;33;332;3322;33220;C;19;192;1920;19200;Greases manufacturing (primarily from coal)
3;33;332;3322;33220;C;19;192;1920;19200;Lubricating oils and greases manufacturing from coal
3;33;332;3322;33220;C;19;192;1920;19200;Petrol from coal manufacturing
3;33;332;3322;33220;C;19;192;1920;19200;Refining of petrol/fuel oil/lubricating oils  and  gases from coal
3;33;332;3323;33230;C;19;192;1920;19200;Automotive fuel manufacturing from natural gas
3;33;332;3323;33230;C;19;192;1920;19200;Fuel manufacturing from natural gas
3;33;332;3323;33230;C;19;192;1920;19200;Gas petroleum refinery product manufacturing
3;33;332;3323;33230;C;19;192;1920;19200;Greases manufacturing (primarily from natural gas)
3;33;332;3323;33230;C;19;192;1920;19200;Liquefied petroleum gas (LPG) refinery manufacturing
3;33;332;3323;33230;C;19;192;1920;19200;Lubricating oils and greases manufacturing from natural gas
3;33;332;3323;33230;C;19;192;1920;19200;Petrol manufacturing from natural gas
3;33;332;3323;33230;C;19;192;1920;19200;Refining of petrol/fuel oil/lubricating oils  and  gases from natural gas
3;33;332;3324;33240;C;19;192;1920;19200;Acid oil manufacturing
3;33;332;3324;33240;C;19;192;1920;19200;Greases manufacturing (primarily from other organic products)
3;33;332;3324;33240;C;19;192;1920;19200;Lubricating oils and greases manufacturing from organic products
3;33;332;3324;33240;C;19;192;1920;19200;Non-mineral lubricating oil manufacturing
3;33;332;3325;33250;C;19;192;1920;19200;Greases compounded  and  blended from purchased materials
3;33;332;3325;33250;C;19;192;1920;19200;Lubricating oils and greases compounded  and  blended from purchased materials
3;33;332;3325;33250;C;19;192;1920;19200;Recovering of lubricating oil or grease from used petroleum waste products
3;33;332;3325;33250;C;19;192;1920;19200;Recovery petroleum products operation
3;33;332;3325;33250;C;19;192;1920;19200;Recovery used petroleum products
3;33;332;3325;33250;C;19;192;1920;19200;Rerefining petroleum oil operation
3;33;332;3329;33290;C;19;192;1920;19200;Fuel brick boulet manufacturing not at mine site
3;33;332;3329;33290;C;19;192;1920;19200;Heating oil manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Kerosene manufacturing (from bituminous coal or shale oil used as fuel for lamps, heater, etc.)
3;33;332;3329;33290;C;19;192;1920;19200;Packaged fuel manufacturing (not from coal)
3;33;332;3329;33290;C;19;192;1920;19200;Paraffin manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Paraffin wax manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Petroleum jelly manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Petroleum refinery pitch manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Petroleum solvent manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Synthetic oil manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Synthetic petrol manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Tar or residuum manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;Tops petroleum by-product manufacturing
3;33;332;3329;33290;C;19;192;1920;19200;White spirit manufacturing
3;32;321;3210;32109;C;20;201;2011;20110;Manufacture of basic organic chemicals: charcoal (wood distillation)
3;33;333;3330;33300;C;20;201;2011;20110;Enrichment of uranium and thorium ores and production of fuel elements for nuclear reactor
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of alkalis
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic chemicals
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: acetic acid
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: acyclic alcohols
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: cyclic alcohols
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: dual or poly oxygen-function compounds
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: fermentation of sugarcane, corn or similar to produce alcohol and esters
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: monocarboxylic acids
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: nitrogen-function organic compounds, including amines (for manufacture of nitrogenous fertilizers and nitrogen compounds, see 2012) (for manufacture of nitrites and nitrates of potassium, see 2012)
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: other oxygen-function compounds, including aldehydes, ketones and quinones
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: polycarboxylic acids
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: saturated acyclic hydrocarbons
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: saturated cyclic hydrocarbons
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: synthetic glycerol
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: unsaturated acyclic hydrocarbons
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of basic organic chemicals: unsaturated cyclic hydrocarbons
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of chemical elements
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of distilled water (for manufacture of aromatic distilled waters, see 2029)
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of dyes from any source in basic form or as concentrate
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of inorganic acids (for manufacture of salicylic and O-acetylsalicylic acids, see 2100)
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of liquefied or compressed inorganic industrial or medical gases:  inert gases such as carbon dioxide
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of liquefied or compressed inorganic industrial or medical gases:  isolating gases
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of liquefied or compressed inorganic industrial or medical gases:  mixed industrial gases
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of liquefied or compressed inorganic industrial or medical gases: elemental gases
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of liquefied or compressed inorganic industrial or medical gases: liquid or compressed air
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of liquefied or compressed inorganic industrial or medical gases: refrigerant gases
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of lyes
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of other inorganic bases except ammonia
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of other inorganic compounds
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of pigments from any source in basic form or as concentrate
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of products of a kind used as fluorescent brightening agents
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of products of a kind used as luminophores
3;33;334;3341;33410;C;20;201;2011;20110;Manufacture of synthetic aromatic products
3;33;334;3341;33410;C;20;201;2011;20110;Roasting of iron pyrites
3;30;305;3051;30510;C;20;201;2011;20110;Ethyl alcohol distilling
3;30;305;3051;30510;C;20;201;2011;20110;Ethyl alcohol manufacturing
3;32;321;3210;32109;C;20;201;2011;20110;Charcoal briquettes production (wood)
3;32;321;3210;32109;C;20;201;2011;20110;Charcoal manufacturing (not burned in forest)
3;33;333;3330;33300;C;20;201;2011;20110;Enriched uranium  and its compounds manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Isotopes manufacturing (radio-active)
3;33;333;3330;33300;C;20;201;2011;20110;Non-irradiated fuel elements for nuclear reactors manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Nuclear fuel processing
3;33;333;3330;33300;C;20;201;2011;20110;Plutonium and its compounds  manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Radioactive elements manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Radium chloride manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Sodium urenate manufacturing (uranium yellow - used as reagent)
3;33;333;3330;33300;C;20;201;2011;20110;Thorite manufacturing (radio-active mineral consisting of thorium silicate)
3;33;333;3330;33300;C;20;201;2011;20110;Thorium and its compounds manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Thorium manufacturing (a radio-active silvery white metallic element found in certain rare minerals as thorite, pyrochlore, monazite)
3;33;333;3330;33300;C;20;201;2011;20110;Uranium alloys, dispersions or mixtures manufacturing (from  natural uranium or its compounds)
3;33;333;3330;33300;C;20;201;2011;20110;Uranium depleted in U 235, manufacturing
3;33;333;3330;33300;C;20;201;2011;20110;Uranium metal extraction from other uraniumbearing ores
3;33;333;3330;33300;C;20;201;2011;20110;Uranium metal extraction from pitchblende
3;33;334;3341;33410;C;20;201;2011;20110;Acetaldehyde manufacturing (basic chemical)
3;33;334;3341;33410;C;20;201;2011;20110;Acetic acid  manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acetic anhydride manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acetin manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acetone manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acetylene gas manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acid (basic) manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acid, organic, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acids, inorganic, manufacturing (except nitric acid)
3;33;334;3341;33410;C;20;201;2011;20110;Acyclic alcohol manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Acyclic hydrocarbons (saturated  and  unsaturated) manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Alcohol, industrial manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Alkali manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Alkalis or other inorganic compounds manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Allyl alcohol manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Aluminium anhydrous fluoride manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Aluminium hydroxide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Aluminium oxide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Aluminium sulphate manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Amine-function compounds manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Ammonium Metavanadate (AMV) manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Aniline dye  and  oil manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Arsenic manufacturing (non-technical name for arsenic trioxide)
3;33;334;3341;33410;C;20;201;2011;20110;Arsenic trioxide manufacturing (used in manufacturing of glass, in rat poison and weed killer)
3;33;334;3341;33410;C;20;201;2011;20110;Arsine manufacturing (arsenic trihydride - colourless poisonous gas)
3;33;334;3341;33410;C;20;201;2011;20110;Barium sulphate, precipitated, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Basic chemical manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Basic industrial chemical manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Basic organic chemicals manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Benzene manufacturing (coal tar distillation product)
3;33;334;3341;33410;C;20;201;2011;20110;Benzol manufacturing (coal tar distillation product)
3;33;334;3341;33410;C;20;201;2011;20110;Bicarbonate of soda manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Blue stone manufacturing (a native crystalline copper sulphate)
3;33;334;3341;33410;C;20;201;2011;20110;Boot and shoe dye manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Borates and perborates manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Borax, sodium tetraborate, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Boric acid manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Bromides and oxybromides manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Butadiene manufacturing (a colourless gaseous hydrocarbon used in the manufacturing of rubber)
3;33;334;3341;33410;C;20;201;2011;20110;Butyl acetate manufacturing (used as solvent for lacquers)
3;33;334;3341;33410;C;20;201;2011;20110;Butyl alcohol manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Butylene manufacturing (a colourless gas)
3;33;334;3341;33410;C;20;201;2011;20110;Cadmium compounds manufacturing (pigments)
3;33;334;3341;33410;C;20;201;2011;20110;Calcium carbide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Calcium chloride manufacturing (used as drying agent in desiccators to remove moist from specimens)
3;33;334;3341;33410;C;20;201;2011;20110;Calcium lignosulphonate powder or liquor manufacturing (derived from lignin in hardwood trees, used as dust suppressor, dispersant, water reducing agent, resin extender and a binder)
3;33;334;3341;33410;C;20;201;2011;20110;Carbide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbolic acid manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbon bisulphite manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbon dioxide gas manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbon dioxide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbon disulphide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbon monoxide manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbon tetrachloride manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Carbonic acid manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Caustic soda manufacturing (same as sodium hydroxide)
3;33;334;3341;33410;C;20;201;2011;20110;Cerium salt manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chemical colour, inorganic, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chemical colour, organic, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chemically defined products in bulk manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chloride (industrial) manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chloride manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chloride, methyl, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chlorine , compressed and liquefied, manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chlorine gas manufacturing
3;33;334;3341;33410;C;20;201;2011;20110;Chlorine industrial gas manufacturing
